loan_id,age,gender,region,employment_status,employment_length,annual_income,credit_score,dti,loan_amount,purpose,interest_rate,ip_risk_score,has_document_mismatch,income_mismatch_ratio
252,47,Male,West Coast,Student,2,90111.89,661,18.78,9510.4,vacation,0.195546999,38.7,1,0.95
253,59,Male,Hawke's Bay,Unemployed,0,167911.95,623,26.13,8588.14,education,0.222758315,77.8,0,1.17
254,48,Female,West Coast,Unemployed,4,30540.84,723,13.92,18430.85,vacation,0.153566763,53.3,0,1.11
255,23,Male,Hawke's Bay,Employed,16,80462.34,630,17.29,6632.7,debt_consolidation,0.220131483,47.7,0,0.8
256,33,Male,Marlborough,Unemployed,2,106994.85,746,2.44,15269.47,medical,0.121460598,69.1,1,1.21
257,51,Male,Taranaki,Employed,3,61393.1,674,22.69,2880.3,car,0.214190144,34.1,0,0.68
258,31,Female,Southland,Employed,17,136641.02,726,29.39,10483.5,debt_consolidation,0.167374238,28.3,0,1.14
259,42,Female,Auckland,Employed,6,243152.66,704,21.85,12280.74,medical,0.170186413,13.2,0,1.44
260,46,Male,Otago,Employed,6,79870.01,744,16.71,60452.22,vacation,0.11021567,24.4,0,1.15
261,29,Male,Manawatu-Whanganui,Self-employed,4,56499.59,624,22.16,3804.86,medical,0.255239553,25.8,0,1.21
262,37,Male,Nelson,Self-employed,18,116813.3,734,30.17,26420.02,car,0.168559772,62.3,0,0.88
263,18,Female,Manawatu-Whanganui,Employed,6,107730.05,568,20.14,16506.68,other,0.312727009,0,0,1.45
264,28,Female,Taranaki,Self-employed,11,18000,683,30.47,31135.13,medical,0.217092769,26.3,0,1.38
265,35,Female,West Coast,Part-time,6,64893.4,647,20.46,44490.67,education,0.259175126,13.9,0,0.87
266,26,Female,Bay of Plenty,Employed,7,51296.76,596,17.02,15548.35,other,0.270166789,18.2,0,0.93
267,54,Male,West Coast,Self-employed,2,82468.03,626,24.39,8213.88,car,0.223620199,38.3,0,1.29
268,24,Female,Gisborne,Employed,2,57869.61,642,22.16,64700.6,education,0.252937235,12.3,0,1.45
269,34,Female,Taranaki,Employed,8,61761.59,668,16,27210.8,home_improvement,0.18939978,17.7,0,0.81
270,39,Male,Canterbury,Employed,2,38724,649,24.53,4086.72,small_business,0.225989202,19.3,0,0.79
271,52,Male,Wellington,Employed,4,100998.41,685,18.94,46238.2,home_improvement,0.217702762,45.4,0,1.1
272,24,Female,Marlborough,Employed,1,175460.26,630,21.68,7989.32,home_improvement,0.240282097,0,0,0.56
273,50,Female,Nelson,Part-time,8,39086.77,651,9.1,20052.14,car,0.250068631,33.6,0,1.05
274,38,Male,Hawke's Bay,Self-employed,1,28110.81,663,22.94,49071.17,education,0.204008796,36,0,1.3
275,28,Female,Southland,Employed,9,65784.83,691,24.32,10651.17,car,0.204491609,57.4,0,0.73
276,43,Female,Marlborough,Employed,5,63891.98,731,24.08,14152.85,other,0.167435756,43.9,0,1.2
277,40,Male,Nelson,Employed,1,131229.4,731,22.95,24246.4,education,0.149767423,50,0,0.87
278,32,Male,Taranaki,Employed,4,31089.5,694,20.21,7275.98,car,0.202854462,46.9,0,1.26
279,39,Male,Canterbury,Employed,2,47068.98,706,6.51,58819.68,debt_consolidation,0.140887811,15.8,0,0.89
280,34,Female,Northland,Employed,2,18000,699,21.82,20200.9,home_improvement,0.192443382,8.2,0,1.51
281,39,Male,Nelson,Employed,2,148320.79,661,21.89,70000,education,0.188404347,42.7,0,0.9
282,45,Male,Auckland,Employed,0,75543.91,734,20.13,30789.89,small_business,0.145266066,34.7,0,1.11
283,54,Female,Manawatu-Whanganui,Employed,21,49221.35,625,7.69,37658.11,vacation,0.228173885,41,0,1.02
284,26,Female,Marlborough,Student,0,29400.87,557,17.1,9659.22,debt_consolidation,0.337385591,59,0,1.1
285,59,Male,Bay of Plenty,Employed,5,31065.62,618,14.79,21048.32,debt_consolidation,0.281752073,35.4,0,0.85
286,18,Male,Nelson,Employed,2,83341.57,764,15.08,23751.46,small_business,0.11757625,21.6,0,1.02
287,36,Female,Marlborough,Employed,5,33446,662,9.93,22215.89,medical,0.18632881,39.2,0,0.96
288,44,Female,Auckland,Part-time,2,69185.45,696,28.52,5386.51,other,0.21586659,29.5,0,0.98
289,41,Female,Southland,Student,6,221440.56,664,20.76,16892.03,car,0.208813439,73.6,0,1.29
290,32,Male,Canterbury,Self-employed,7,52764.29,714,24.13,10182.05,medical,0.175171201,79.5,0,1.1
291,36,Female,Marlborough,Part-time,6,36507.61,684,18.19,13642.21,car,0.217068642,35.7,1,1.19
292,33,Female,Southland,Employed,1,81743.93,676,18.73,27726.87,vacation,0.216159946,30.2,0,1.03
293,32,Female,Tasman,Part-time,5,31153.05,717,10.51,11631.85,other,0.15578744,49.8,0,0.97
294,46,Female,Otago,Employed,2,182432.09,652,16.53,60143.9,vacation,0.231011277,56.3,0,1.04
295,42,Male,Gisborne,Employed,0,150891.2,702,20.25,27630.08,car,0.159229931,41,0,1.1
296,31,Male,Northland,Self-employed,3,58902.54,670,11.99,19902.12,car,0.19375245,19.4,0,1.09
297,47,Female,Southland,Employed,3,37940.2,674,24.66,19264.21,education,0.193011028,27.3,0,1.14
298,41,Female,Canterbury,Self-employed,3,50346.31,631,24.86,16850.48,vacation,0.242541938,31.2,0,0.85
299,46,Female,Wellington,Employed,6,54433.94,667,20.82,46563.98,debt_consolidation,0.212127767,30.6,0,1.21
300,44,Male,Waikato,Self-employed,2,81820.48,648,4.85,4791.4,other,0.244623035,4.3,0,1.07
301,30,Female,Canterbury,Employed,2,121287.85,748,23.55,27580.49,small_business,0.119023577,55,0,0.74
302,32,Female,Gisborne,Employed,0,34899.75,579,24.67,7938.22,small_business,0.313815014,64.3,0,0.65
303,45,Male,Taranaki,Part-time,6,119215.53,733,4.33,12963.02,other,0.155991368,41,0,1.18
304,44,Male,Tasman,Student,4,94160.3,575,25.16,16568.52,education,0.303417649,50.8,0,0.97
305,38,Female,Nelson,Part-time,2,47928.66,712,18.49,9056.51,other,0.17713276,39,0,1.07
306,39,Female,Canterbury,Unemployed,6,33864.26,630,24.22,20784.31,medical,0.226076328,21.1,0,0.91
307,51,Female,Nelson,Self-employed,4,69694.88,714,42.24,70000,medical,0.147359766,34.6,0,1.05
308,32,Female,Taranaki,Employed,3,34419.88,673,9.5,23154.33,medical,0.205643326,10.8,0,1
309,43,Male,Otago,Employed,4,120132.56,594,16.82,12908.55,small_business,0.270612171,54.1,0,1.49
310,36,Male,Nelson,Employed,5,33117.36,762,20.8,6040.79,debt_consolidation,0.136250922,73.6,0,1.2
311,36,Female,Manawatu-Whanganui,Employed,5,90288.58,727,11.68,7070.24,other,0.164672602,11.6,1,1.3
312,49,Female,Hawke's Bay,Student,2,61930.79,710,35.26,4552.55,other,0.149461958,44.1,0,1.07
313,46,Female,Waikato,Employed,1,46433.09,642,2.61,13361.46,other,0.239435861,70.9,1,1.2
314,46,Female,Otago,Part-time,1,61110.79,729,28.39,18218.87,car,0.160993159,35,0,1.12
315,51,Male,West Coast,Employed,5,124260.13,603,13.5,11789.31,medical,0.297282235,65.5,0,1.28
316,38,Female,Gisborne,Unemployed,10,31786.22,546,15.74,10313.4,education,0.330709515,65.2,1,0.97
317,45,Male,Taranaki,Employed,3,50759.22,586,24.15,18594.59,vacation,0.296124962,24.9,0,0.74
318,35,Male,Hawke's Bay,Employed,1,41402.49,625,25.01,20747.62,car,0.243741847,0,0,0.66
319,41,Male,Marlborough,Part-time,7,63511.25,635,27.21,18250.33,home_improvement,0.257052527,43,0,1.38
320,37,Male,Tasman,Employed,9,43102.4,654,22.91,13754.14,debt_consolidation,0.239946716,43.8,0,1.06
321,39,Male,Nelson,Employed,11,22500.52,657,20.59,9749.41,car,0.259719194,24.3,0,1.09
322,44,Male,Wellington,Employed,5,34511.92,641,8.69,36372.89,education,0.24274275,68.3,0,1.23
323,30,Male,Auckland,Employed,10,173649.74,553,21.93,11547.74,debt_consolidation,0.338851859,67.5,0,0.75
324,59,Male,Waikato,Employed,0,75371.12,692,8.36,31023.21,debt_consolidation,0.196716558,79.1,0,1.02
325,28,Female,Tasman,Self-employed,1,73832.91,664,28.09,11780.05,car,0.211785612,39.8,0,1
326,26,Male,Bay of Plenty,Employed,0,54861.94,638,17.19,15300.7,home_improvement,0.222068413,30.4,0,1.17
327,50,Male,West Coast,Employed,6,63017.47,764,19.97,18493.97,vacation,0.131088512,46.4,0,0.92
328,46,Female,Otago,Employed,0,50224.36,665,16.9,11233.7,debt_consolidation,0.197496249,59.6,0,0.83
329,44,Female,Auckland,Unemployed,3,89169.98,684,12.42,7166.33,debt_consolidation,0.194404145,46.8,0,0.76
330,44,Female,Auckland,Unemployed,3,69052.88,728,28.64,2514.42,small_business,0.16732895,48.1,0,1.29
331,38,Male,Gisborne,Employed,2,32189.05,591,15.12,11183.64,education,0.279721574,18.4,0,0.96
332,29,Female,Canterbury,Employed,10,75688.18,679,7.77,15736.79,car,0.19617149,56.5,0,0.99
333,39,Male,Marlborough,Employed,1,18000,728,7.79,23822.98,home_improvement,0.147178121,27.5,0,1.16
334,31,Male,Southland,Unemployed,2,83321.18,675,11.77,54043.56,car,0.215605527,55.8,0,0.79
335,48,Male,Canterbury,Unemployed,7,27904.09,602,3.2,22062.22,vacation,0.283822336,12.9,0,0.75
336,37,Female,Southland,Part-time,0,61359.76,651,20.2,16871.05,vacation,0.224618243,68.3,0,0.75
337,30,Male,Bay of Plenty,Employed,6,31741.05,691,18.67,13333.5,vacation,0.206592111,36.4,0,0.93
338,35,Male,Bay of Plenty,Employed,8,65110.2,554,0,19266.7,small_business,0.303551501,30.8,0,1.18
339,42,Male,West Coast,Employed,13,91960.06,599,22.81,25576.2,debt_consolidation,0.272558677,38.5,0,0.99
340,32,Female,Taranaki,Employed,10,160145.62,798,13.89,57894.49,vacation,0.09075587,17.2,0,1.04
341,30,Female,Tasman,Employed,2,25779.32,709,14.26,17276.43,debt_consolidation,0.156662412,17.6,0,0.76
342,40,Male,Bay of Plenty,Employed,4,116707.53,769,4.05,9856.37,medical,0.1307861,5.7,0,0.75
343,40,Female,Auckland,Unemployed,0,70321.59,732,29.69,11897.4,small_business,0.176871098,41.1,0,1.54
344,33,Female,Taranaki,Employed,1,49599.81,704,21.07,7737.63,car,0.166095434,59.8,0,1.4
345,33,Female,Hawke's Bay,Student,0,102544.94,661,18.54,70000,vacation,0.190041005,39.9,1,1.12
346,40,Male,Gisborne,Employed,2,56420.49,703,8.44,6028.45,other,0.155657337,43.7,0,0.95
347,24,Female,Manawatu-Whanganui,Part-time,10,99973.54,767,20.09,12092.34,medical,0.135037773,15,0,1.05
348,24,Male,Manawatu-Whanganui,Part-time,2,35838.6,730,26.34,13827.3,medical,0.145022599,37.6,1,1.07
349,31,Female,Gisborne,Part-time,4,44459.96,690,22.34,17267.29,debt_consolidation,0.208959436,32.3,0,1.25
350,36,Male,Manawatu-Whanganui,Unemployed,3,114496.85,670,10.66,13298.04,debt_consolidation,0.20414447,46.4,0,1.12
351,41,Male,Waikato,Unemployed,3,158479.87,710,27.16,11087.18,medical,0.148121345,6.8,0,1.2
352,53,Male,Waikato,Employed,17,63648.01,648,18.3,11040.43,home_improvement,0.237591152,27.4,0,1
353,47,Female,Bay of Plenty,Employed,2,18000,710,27.99,21988.92,vacation,0.152351592,38.1,0,1.16
354,36,Male,Manawatu-Whanganui,Self-employed,5,57682.72,638,0.75,17073.32,small_business,0.227869335,9,0,1.11
355,38,Female,Wellington,Unemployed,3,66277,659,0.81,15230.61,vacation,0.22663871,50.9,0,1.07
356,28,Male,Nelson,Part-time,0,56527.27,618,13.81,12418.28,education,0.286297443,43.8,0,0.86
357,38,Female,Canterbury,Employed,3,79534.46,654,15.21,11905.78,debt_consolidation,0.231118193,0,0,1.04
358,35,Female,Tasman,Employed,8,48824.94,639,25.16,38596.75,home_improvement,0.253077739,10.4,0,0.77
359,41,Female,Marlborough,Self-employed,1,107523.54,782,24.78,20156.51,education,0.089912996,37.5,0,1.08
360,30,Female,Wellington,Part-time,0,32277.14,626,31.06,24980.87,education,0.229185797,79.4,0,1.11
361,43,Female,Manawatu-Whanganui,Employed,1,136523.46,703,17.71,47722.84,vacation,0.145580148,46.5,0,0.6
362,53,Male,Manawatu-Whanganui,Employed,7,164750.89,623,18.49,40346.82,debt_consolidation,0.251533277,0,0,1.02
363,37,Female,Canterbury,Employed,6,37582.99,683,14.12,11796.79,education,0.194566552,18.9,0,0.81
364,42,Male,Nelson,Employed,4,37570.81,697,23.31,11247.15,education,0.2017217,43.2,0,1.23
365,45,Female,Manawatu-Whanganui,Employed,3,83163.16,569,21.02,9996.08,other,0.334081984,6.8,0,1.17
366,34,Female,Otago,Employed,11,31882.43,596,14.81,9296.22,car,0.270534323,50.2,0,0.94
367,40,Male,Auckland,Student,7,48367.38,623,19.37,28237.31,debt_consolidation,0.227847349,36.7,1,1.25
368,38,Male,Taranaki,Employed,8,125952.32,602,9.23,15811.46,debt_consolidation,0.294787445,63.5,0,1.2
369,39,Male,Canterbury,Employed,8,101185.08,685,6.96,14189.11,vacation,0.214066859,16.1,0,0.98
370,30,Female,Manawatu-Whanganui,Unemployed,5,213258.51,695,21.94,23657.41,car,0.197009673,48,0,1.44
371,38,Female,Nelson,Part-time,3,72013.8,616,18.68,36224.67,small_business,0.293022863,47.6,0,0.92
372,43,Female,West Coast,Part-time,10,45055.02,687,11.97,37018.22,vacation,0.216246958,74.9,0,1.27
373,53,Female,West Coast,Employed,13,67029.54,655,24.57,35444.89,small_business,0.232565247,56,0,0.92
374,48,Female,Southland,Part-time,0,59384.56,674,9.18,7949.17,other,0.183454712,37.6,0,0.86
375,60,Male,Waikato,Employed,0,59886.61,642,19.96,33115.5,other,0.243930755,5.2,0,0.99
376,30,Male,Waikato,Unemployed,16,64078.25,709,21.34,11319.9,other,0.140685556,19.1,0,0.85
377,47,Female,Auckland,Self-employed,2,37163.51,778,26.48,23011.38,medical,0.126202534,46.4,0,1.15
378,40,Female,Waikato,Employed,10,76993.26,726,20.25,18734.41,home_improvement,0.154661126,35.8,0,0.69
379,60,Female,Taranaki,Employed,2,27915.7,764,21.35,2385.87,vacation,0.129071687,57,0,1.41
380,30,Male,Tasman,Employed,1,42279.03,596,39.52,12232.74,debt_consolidation,0.26973182,14.2,0,0.83
381,30,Male,Northland,Student,0,60525.21,639,25.12,38199.27,education,0.224881469,27.7,0,1.26
382,32,Male,Gisborne,Employed,1,18000,714,12.6,34330.46,other,0.179993852,63.5,0,1.1
383,18,Male,Northland,Self-employed,1,103108.54,770,18.28,15282.25,other,0.115590434,40.9,0,1.11
384,33,Male,Northland,Employed,3,18963.09,719,25.33,9511.34,medical,0.177838272,34.2,0,0.89
385,30,Female,Southland,Employed,6,97138.7,618,13.51,11899.13,debt_consolidation,0.275470426,0,0,1.1
386,40,Male,West Coast,Part-time,21,29925.22,654,23.75,32087.73,education,0.240569891,23.9,0,1.06
387,41,Female,Auckland,Unemployed,3,50980.14,700,3.39,33157.28,debt_consolidation,0.16981707,20.1,0,0.75
388,57,Male,Auckland,Part-time,4,88753.75,670,21.19,52350.05,medical,0.21218457,66.3,0,0.84
389,48,Female,Marlborough,Employed,4,243050.92,632,17.28,14103.42,small_business,0.221971925,61.8,1,0.95
390,32,Male,Taranaki,Employed,4,69704.05,663,14.57,70000,home_improvement,0.197391673,32.8,0,0.87
391,29,Male,Canterbury,Employed,4,19782.77,679,8.12,9546.4,small_business,0.199101754,37.6,0,1.34
392,43,Male,Bay of Plenty,Employed,0,115192.47,615,24.67,70000,medical,0.284387898,41.6,0,1.02
393,25,Other/Prefer not to say,Northland,Employed,0,56556.28,739,23.24,51022.79,education,0.156405762,40.8,0,0.86
394,56,Female,Nelson,Unemployed,1,67784.34,654,16.51,12775.24,medical,0.250899347,38.2,0,0.92
395,50,Male,Waikato,Employed,1,90840.49,676,15.87,23080.93,home_improvement,0.218270464,49.5,0,0.91
396,33,Male,Nelson,Employed,6,18000,742,18,10141.41,vacation,0.124779351,33.5,0,0.97
397,21,Female,West Coast,Employed,1,65255.44,673,9.14,16756.23,debt_consolidation,0.190307948,4.4,0,0.79
398,52,Male,Wellington,Employed,11,50834.28,739,31.6,38810.48,small_business,0.166499853,19.1,0,1
399,37,Male,Bay of Plenty,Unemployed,13,135299.14,618,19.86,14495.09,vacation,0.299949921,37.6,0,1.15
400,50,Female,Taranaki,Employed,19,100550.04,706,3.94,7196.96,other,0.149235123,69.5,0,0.99
401,22,Female,Canterbury,Employed,14,24488.07,730,39.84,5653.28,education,0.151883476,61.7,0,1.05
402,32,Male,Marlborough,Employed,2,138651.39,630,18.54,9941.33,vacation,0.245081111,0,0,1.09
403,38,Male,Waikato,Part-time,4,85123.43,669,25.69,17215.48,education,0.209098031,28.9,0,0.98
404,38,Female,Manawatu-Whanganui,Part-time,1,25688.47,671,19.72,37290.17,small_business,0.182024661,17.6,0,1.06
405,33,Male,Canterbury,Self-employed,8,67211.15,693,19.8,10291.73,other,0.199496282,43.9,0,1.19
406,44,Male,Northland,Employed,11,120938.6,708,11.99,21723.27,small_business,0.147555703,38.1,0,1.13
407,27,Female,Northland,Employed,10,31373.42,625,37.83,59959.68,education,0.228667658,30.6,0,0.77
408,37,Female,Manawatu-Whanganui,Self-employed,3,148551.79,676,13.74,5144.49,debt_consolidation,0.188484218,40.4,0,0.98
409,39,Male,Taranaki,Part-time,7,26227.54,775,13.36,21793.06,vacation,0.120381756,41.2,0,0.78
410,43,Other/Prefer not to say,Hawke's Bay,Part-time,1,40433.19,743,15.31,10367.31,vacation,0.139092156,28.4,0,1.16
411,45,Female,Canterbury,Student,0,36916.73,728,16.48,7800.99,small_business,0.164110213,46.4,0,1.19
412,27,Male,Manawatu-Whanganui,Employed,7,148494.44,668,17.01,18709.1,education,0.192027932,62.3,0,0.86
413,23,Other/Prefer not to say,Taranaki,Part-time,3,48413.45,808,18.46,53407.67,small_business,0.08584796,66.3,0,0.97
414,51,Male,Taranaki,Self-employed,27,32352.69,742,12.34,15046.48,other,0.139591196,25,1,0.64
415,41,Male,Southland,Unemployed,1,84903.37,682,20.79,9268.64,medical,0.202082561,67.7,0,1.33
416,31,Female,Marlborough,Employed,10,96649.97,693,25.88,7348.7,debt_consolidation,0.205241008,64.3,0,1.14
417,54,Male,Auckland,Employed,3,97019.2,652,9.23,18081.76,home_improvement,0.237019019,21.3,0,1.32
418,39,Male,Canterbury,Employed,9,55234.28,704,35.7,13432.87,home_improvement,0.14002109,57,0,1.37
419,50,Male,Waikato,Employed,8,75724.96,716,1.15,8506.94,other,0.152758532,35.1,0,0.85
420,39,Male,Hawke's Bay,Employed,12,44002.54,722,17.08,9963.8,other,0.171874558,67.8,0,1.19
421,59,Female,West Coast,Student,2,177552.84,669,14.46,20996.5,other,0.188504226,35.3,0,1.39
422,56,Female,Otago,Employed,15,129141.71,592,21.82,10325.03,car,0.295842113,62.1,0,0.75
423,36,Other/Prefer not to say,Wellington,Employed,1,124482.03,695,17.44,11812.04,small_business,0.183036777,44.6,0,1.02
424,48,Male,Canterbury,Employed,0,104674.64,722,10.27,12806.8,vacation,0.176394678,29.1,0,0.97
425,44,Male,Bay of Plenty,Employed,3,88785.85,621,21.54,26037.25,debt_consolidation,0.225911803,19.1,0,1.18
426,52,Male,Taranaki,Part-time,9,30807.86,675,23.46,20425.65,car,0.207780631,18.2,0,0.58
427,28,Male,Auckland,Employed,3,95046.67,760,18.66,14206.33,small_business,0.117041309,29.2,0,1.47
428,45,Male,Manawatu-Whanganui,Employed,9,69612.66,608,14.53,21576.91,vacation,0.260363715,29.1,0,1.13
429,49,Female,Northland,Part-time,7,138712.82,663,32.56,17981.03,education,0.211725557,45,0,1.23
430,20,Female,Manawatu-Whanganui,Student,1,105513.49,769,38.02,27338.05,education,0.128685685,33.5,0,1.05
431,26,Other/Prefer not to say,Manawatu-Whanganui,Employed,15,90433.57,689,9.56,4964.66,home_improvement,0.203280625,65.6,0,1.19
432,18,Male,Hawke's Bay,Unemployed,0,23661.57,648,30.35,59658.87,other,0.223255344,41.6,0,0.58
433,35,Female,Nelson,Self-employed,11,61620.03,680,27.45,13454.17,small_business,0.196096696,46.1,0,0.93
434,45,Male,Canterbury,Unemployed,2,46509.28,730,26.26,11334.5,small_business,0.148140459,33.4,0,1.16
435,53,Male,Tasman,Employed,3,75626.51,668,4.27,11887.2,debt_consolidation,0.18837311,67.5,0,1.2
436,39,Female,West Coast,Part-time,3,50656.03,716,19.12,16784.57,car,0.149204208,21.8,0,0.74
437,54,Female,Manawatu-Whanganui,Employed,1,55081.82,694,31.55,8045.78,car,0.204487423,0,0,1.01
438,24,Male,Hawke's Bay,Employed,2,85610.47,699,7.96,17135.47,other,0.216959329,20.9,0,0.82
439,21,Male,Southland,Employed,1,50154.31,720,22.03,17683.91,car,0.140924327,34.7,0,0.91
440,37,Male,Otago,Employed,1,69919.33,662,12.32,39993.06,other,0.210495738,28.7,0,0.7
441,42,Female,Waikato,Part-time,1,26121.01,623,30.61,8617.37,home_improvement,0.236507809,23.1,0,1.26
442,38,Male,Southland,Employed,3,39446.54,708,32.66,60510.65,small_business,0.151925835,21.1,0,1.2
443,18,Other/Prefer not to say,Otago,Employed,8,96352.51,672,25.13,10702.95,medical,0.194830789,32.2,0,1.5
444,37,Male,Canterbury,Employed,4,31070.91,653,18.13,9166.49,debt_consolidation,0.240692784,87,0,0.7
445,25,Male,Northland,Employed,11,137252.5,712,17.14,10950.55,other,0.166625675,22.2,0,1.23
446,45,Female,West Coast,Part-time,5,116632.37,757,16.89,17354.53,other,0.138877171,47.1,0,1.24
447,42,Female,Southland,Self-employed,6,55337.42,671,16.55,19867.19,education,0.187916915,51.2,0,0.94
448,29,Male,Otago,Self-employed,6,300000,681,17.43,25310.38,car,0.202447427,48.3,0,0.94
449,33,Female,Hawke's Bay,Unemployed,3,137036.79,609,26.28,7402.34,education,0.261052796,44.4,0,0.91
450,27,Female,Hawke's Bay,Unemployed,6,36775.05,667,12.68,4576.81,car,0.218692956,36.9,0,0.92
451,37,Female,Wellington,Self-employed,0,101706.55,693,25.88,20659.31,vacation,0.208531039,41.4,0,1.04
452,48,Female,Nelson,Employed,10,67620.09,679,43.55,19134.88,medical,0.213612737,22.5,0,1.28
453,28,Female,Taranaki,Student,8,40786.86,658,20.64,20631.46,car,0.230908234,8.2,1,1.36
454,43,Female,Southland,Unemployed,1,34207.39,724,24.08,17201.72,home_improvement,0.166041078,40.7,0,0.71
455,33,Female,Bay of Plenty,Unemployed,7,118075.38,683,4.51,7248.34,home_improvement,0.197102882,70.6,0,0.94
